157,216,1496,11803,3695,Inf,5,0,0,0,1.7598,0
157,291,1496,11803,7763,Inf,3,0,0,0,0.1875,0
157,293,1496,11803,840,Inf,10,0,0,0,0.71484,0
157,296,1496,11803,10155,Inf,6,0,0,0,1.3131,0
157,304,1496,11803,2543,Inf,7,0,0,1,0.49203,0
157,339,1496,11803,10259,Inf,5,0,0,0,0.5625,0
157,343,1496,11803,840,Inf,10,0,0,0,0.71484,0
157,344,1496,11803,840,Inf,10,0,0,0,0.71484,0
157,375,1496,11803,840,Inf,10,0,0,0,0.71484,0
157,379,1496,11803,3695,Inf,5,0,0,0,1.7598,0
157,385,1496,11803,1468,Inf,7,0,0,0,0.51466,0
157,389,1496,11803,1468,Inf,7,0,0,0,0.51466,0
157,390,1496,11803,1468,Inf,7,0,0,0,0.51466,0
170,172,1496,6365,11724,Inf,5,0,0,0,1.035,0
170,177,1496,6365,773,Inf,7,0,0,0,1.2156,0
170,178,1496,6365,834,Inf,4,0,0,0,1.0625,0
170,216,1496,6365,3695,Inf,3,0,0,0,2.4473,0
170,291,1496,6365,7763,Inf,1,0,0,0,0.875,0
170,293,1496,6365,840,Inf,8,0,0,0,1.4023,0
170,296,1496,6365,10155,Inf,4,0,0,0,2.0006,0
170,304,1496,6365,2543,Inf,5,0,0,1,1.1795,0
170,339,1496,6365,10259,2,3,0,0,0,2,0
170,343,1496,6365,840,Inf,8,0,0,0,1.4023,0
170,344,1496,6365,840,Inf,8,0,0,0,1.4023,0
170,375,1496,6365,840,Inf,8,0,0,0,1.4023,0
170,379,1496,6365,3695,Inf,3,0,0,0,2.4473,0
170,385,1496,6365,1468,Inf,5,0,0,0,1.2022,0
170,389,1496,6365,1468,Inf,5,0,0,0,1.2022,0
170,390,1496,6365,1468,Inf,5,0,0,0,1.2022,0
172,177,1496,11724,773,Inf,10,0,0,0,0.50059,0
172,178,1496,11724,834,Inf,7,0,0,0,0.3475,0
172,216,1496,11724,3695,Inf,6,0,0,0,1.7323,0
172,291,1496,11724,7763,Inf,4,0,0,0,0.16,0
172,293,1496,11724,840,Inf,11,0,0,0,0.68734,0
172,296,1496,11724,10155,Inf,7,0,0,0,1.2856,0
172,304,1496,11724,2543,Inf,8,0,0,1,0.46453,0
172,339,1496,11724,10259,Inf,6,0,0,0,0.535,0
172,343,1496,11724,840,Inf,11,0,0,0,0.68734,0
172,344,1496,11724,840,Inf,11,0,0,0,0.68734,0
172,375,1496,11724,840,Inf,11,0,0,0,0.68734,0
172,379,1496,11724,3695,Inf,6,0,0,0,1.7323,0
172,385,1496,11724,1468,Inf,8,0,0,0,0.48716,0
172,389,1496,11724,1468,Inf,8,0,0,0,0.48716,0
172,390,1496,11724,1468,Inf,8,0,0,0,0.48716,0
177,178,1496,773,834,Inf,9,0,0,0,0.52809,0
